                        * ELE339 BJT Modeling IC vs. IB
             DC transfer characteristic  Thu Jun 29 22:14:17  2023
--------------------------------------------------------------------------------
Index     sweep         v(1)          v(3)          v(99)         vc#branch   
306       3.06000e+00   7.86026e-01   3.06000e+00   3.06000e+00   5.30021e-02 
307       3.07000e+00   7.86026e-01   3.07000e+00   3.07000e+00   5.30090e-02 
308       3.08000e+00   7.86026e-01   3.08000e+00   3.08000e+00   5.30160e-02 
309       3.09000e+00   7.86026e-01   3.09000e+00   3.09000e+00   5.30229e-02 
310       3.10000e+00   7.86026e-01   3.10000e+00   3.10000e+00   5.30299e-02 
311       3.11000e+00   7.86026e-01   3.11000e+00   3.11000e+00   5.30368e-02 
312       3.12000e+00   7.86026e-01   3.12000e+00   3.12000e+00   5.30438e-02 
313       3.13000e+00   7.86026e-01   3.13000e+00   3.13000e+00   5.30507e-02 
314       3.14000e+00   7.86026e-01   3.14000e+00   3.14000e+00   5.30577e-02 
315       3.15000e+00   7.86026e-01   3.15000e+00   3.15000e+00   5.30646e-02 
316       3.16000e+00   7.86026e-01   3.16000e+00   3.16000e+00   5.30715e-02 
317       3.17000e+00   7.86026e-01   3.17000e+00   3.17000e+00   5.30785e-02 
318       3.18000e+00   7.86026e-01   3.18000e+00   3.18000e+00   5.30854e-02 
319       3.19000e+00   7.86026e-01   3.19000e+00   3.19000e+00   5.30924e-02 
320       3.20000e+00   7.86026e-01   3.20000e+00   3.20000e+00   5.30993e-02 
321       3.21000e+00   7.86026e-01   3.21000e+00   3.21000e+00   5.31063e-02 
322       3.22000e+00   7.86026e-01   3.22000e+00   3.22000e+00   5.31132e-02 
323       3.23000e+00   7.86026e-01   3.23000e+00   3.23000e+00   5.31202e-02 
324       3.24000e+00   7.86026e-01   3.24000e+00   3.24000e+00   5.31271e-02 
325       3.25000e+00   7.86026e-01   3.25000e+00   3.25000e+00   5.31341e-02 
326       3.26000e+00   7.86026e-01   3.26000e+00   3.26000e+00   5.31410e-02 
327       3.27000e+00   7.86026e-01   3.27000e+00   3.27000e+00   5.31480e-02 
328       3.28000e+00   7.86026e-01   3.28000e+00   3.28000e+00   5.31549e-02 
329       3.29000e+00   7.86026e-01   3.29000e+00   3.29000e+00   5.31618e-02 
330       3.30000e+00   7.86026e-01   3.30000e+00   3.30000e+00   5.31688e-02 
331       3.31000e+00   7.86026e-01   3.31000e+00   3.31000e+00   5.31757e-02 
332       3.32000e+00   7.86026e-01   3.32000e+00   3.32000e+00   5.31827e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
333       3.33000e+00   7.86026e-01   3.33000e+00   3.33000e+00   5.31896e-02 
334       3.34000e+00   7.86026e-01   3.34000e+00   3.34000e+00   5.31966e-02 
335       3.35000e+00   7.86026e-01   3.35000e+00   3.35000e+00   5.32035e-02 
336       3.36000e+00   7.86026e-01   3.36000e+00   3.36000e+00   5.32105e-02 
337       3.37000e+00   7.86026e-01   3.37000e+00   3.37000e+00   5.32174e-02 
338       3.38000e+00   7.86026e-01   3.38000e+00   3.38000e+00   5.32244e-02 
339       3.39000e+00   7.86026e-01   3.39000e+00   3.39000e+00   5.32313e-02 
340       3.40000e+00   7.86026e-01   3.40000e+00   3.40000e+00   5.32382e-02 
341       3.41000e+00   7.86026e-01   3.41000e+00   3.41000e+00   5.32452e-02 
342       3.42000e+00   7.86026e-01   3.42000e+00   3.42000e+00   5.32521e-02 
343       3.43000e+00   7.86026e-01   3.43000e+00   3.43000e+00   5.32591e-02 
344       3.44000e+00   7.86026e-01   3.44000e+00   3.44000e+00   5.32660e-02 
345       3.45000e+00   7.86026e-01   3.45000e+00   3.45000e+00   5.32730e-02 
346       3.46000e+00   7.86026e-01   3.46000e+00   3.46000e+00   5.32799e-02 
347       3.47000e+00   7.86026e-01   3.47000e+00   3.47000e+00   5.32869e-02 
348       3.48000e+00   7.86026e-01   3.48000e+00   3.48000e+00   5.32938e-02 
349       3.49000e+00   7.86026e-01   3.49000e+00   3.49000e+00   5.33008e-02 
350       3.50000e+00   7.86026e-01   3.50000e+00   3.50000e+00   5.33077e-02 
351       3.51000e+00   7.86026e-01   3.51000e+00   3.51000e+00   5.33147e-02 
352       3.52000e+00   7.86026e-01   3.52000e+00   3.52000e+00   5.33216e-02 
353       3.53000e+00   7.86026e-01   3.53000e+00   3.53000e+00   5.33285e-02 
354       3.54000e+00   7.86026e-01   3.54000e+00   3.54000e+00   5.33355e-02 
355       3.55000e+00   7.86026e-01   3.55000e+00   3.55000e+00   5.33424e-02 
356       3.56000e+00   7.86026e-01   3.56000e+00   3.56000e+00   5.33494e-02 
357       3.57000e+00   7.86026e-01   3.57000e+00   3.57000e+00   5.33563e-02 
358       3.58000e+00   7.86026e-01   3.58000e+00   3.58000e+00   5.33633e-02 
359       3.59000e+00   7.86026e-01   3.59000e+00   3.59000e+00   5.33702e-02 
360       3.60000e+00   7.86026e-01   3.60000e+00   3.60000e+00   5.33772e-02 
361       3.61000e+00   7.86026e-01   3.61000e+00   3.61000e+00   5.33841e-02 
362       3.62000e+00   7.86026e-01   3.62000e+00   3.62000e+00   5.33911e-02 
363       3.63000e+00   7.86026e-01   3.63000e+00   3.63000e+00   5.33980e-02 
364       3.64000e+00   7.86026e-01   3.64000e+00   3.64000e+00   5.34049e-02 
365       3.65000e+00   7.86026e-01   3.65000e+00   3.65000e+00   5.34119e-02 
366       3.66000e+00   7.86026e-01   3.66000e+00   3.66000e+00   5.34188e-02 
367       3.67000e+00   7.86026e-01   3.67000e+00   3.67000e+00   5.34258e-02 
368       3.68000e+00   7.86026e-01   3.68000e+00   3.68000e+00   5.34327e-02 
369       3.69000e+00   7.86026e-01   3.69000e+00   3.69000e+00   5.34397e-02 
370       3.70000e+00   7.86026e-01   3.70000e+00   3.70000e+00   5.34466e-02 
371       3.71000e+00   7.86026e-01   3.71000e+00   3.71000e+00   5.34536e-02 
372       3.72000e+00   7.86026e-01   3.72000e+00   3.72000e+00   5.34605e-02 
373       3.73000e+00   7.86026e-01   3.73000e+00   3.73000e+00   5.34675e-02 
374       3.74000e+00   7.86026e-01   3.74000e+00   3.74000e+00   5.34744e-02 
375       3.75000e+00   7.86026e-01   3.75000e+00   3.75000e+00   5.34814e-02 
376       3.76000e+00   7.86026e-01   3.76000e+00   3.76000e+00   5.34883e-02 
377       3.77000e+00   7.86026e-01   3.77000e+00   3.77000e+00   5.34952e-02 
378       3.78000e+00   7.86026e-01   3.78000e+00   3.78000e+00   5.35022e-02 
379       3.79000e+00   7.86026e-01   3.79000e+00   3.79000e+00   5.35091e-02 
380       3.80000e+00   7.86026e-01   3.80000e+00   3.80000e+00   5.35161e-02 
381       3.81000e+00   7.86026e-01   3.81000e+00   3.81000e+00   5.35230e-02 
382       3.82000e+00   7.86026e-01   3.82000e+00   3.82000e+00   5.35300e-02 
383       3.83000e+00   7.86026e-01   3.83000e+00   3.83000e+00   5.35369e-02 
384       3.84000e+00   7.86026e-01   3.84000e+00   3.84000e+00   5.35439e-02 
385       3.85000e+00   7.86026e-01   3.85000e+00   3.85000e+00   5.35508e-02 
386       3.86000e+00   7.86026e-01   3.86000e+00   3.86000e+00   5.35578e-02 
387       3.87000e+00   7.86026e-01   3.87000e+00   3.87000e+00   5.35647e-02 
388       3.88000e+00   7.86026e-01   3.88000e+00   3.88000e+00   5.35716e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
389       3.89000e+00   7.86026e-01   3.89000e+00   3.89000e+00   5.35786e-02 
390       3.90000e+00   7.86026e-01   3.90000e+00   3.90000e+00   5.35855e-02 
391       3.91000e+00   7.86026e-01   3.91000e+00   3.91000e+00   5.35925e-02 
392       3.92000e+00   7.86026e-01   3.92000e+00   3.92000e+00   5.35994e-02 
393       3.93000e+00   7.86026e-01   3.93000e+00   3.93000e+00   5.36064e-02 
394       3.94000e+00   7.86026e-01   3.94000e+00   3.94000e+00   5.36133e-02 
395       3.95000e+00   7.86026e-01   3.95000e+00   3.95000e+00   5.36203e-02 
396       3.96000e+00   7.86026e-01   3.96000e+00   3.96000e+00   5.36272e-02 
397       3.97000e+00   7.86026e-01   3.97000e+00   3.97000e+00   5.36342e-02 
398       3.98000e+00   7.86026e-01   3.98000e+00   3.98000e+00   5.36411e-02 
399       3.99000e+00   7.86026e-01   3.99000e+00   3.99000e+00   5.36481e-02 
400       4.00000e+00   7.86026e-01   4.00000e+00   4.00000e+00   5.36550e-02 
401       4.01000e+00   7.86026e-01   4.01000e+00   4.01000e+00   5.36619e-02 
402       4.02000e+00   7.86026e-01   4.02000e+00   4.02000e+00   5.36689e-02 
403       4.03000e+00   7.86026e-01   4.03000e+00   4.03000e+00   5.36758e-02 
404       4.04000e+00   7.86026e-01   4.04000e+00   4.04000e+00   5.36828e-02 
405       4.05000e+00   7.86026e-01   4.05000e+00   4.05000e+00   5.36897e-02 
406       4.06000e+00   7.86026e-01   4.06000e+00   4.06000e+00   5.36967e-02 
407       4.07000e+00   7.86026e-01   4.07000e+00   4.07000e+00   5.37036e-02 
408       4.08000e+00   7.86026e-01   4.08000e+00   4.08000e+00   5.37106e-02 
409       4.09000e+00   7.86026e-01   4.09000e+00   4.09000e+00   5.37175e-02 
410       4.10000e+00   7.86026e-01   4.10000e+00   4.10000e+00   5.37245e-02 
411       4.11000e+00   7.86026e-01   4.11000e+00   4.11000e+00   5.37314e-02 
412       4.12000e+00   7.86026e-01   4.12000e+00   4.12000e+00   5.37383e-02 
413       4.13000e+00   7.86026e-01   4.13000e+00   4.13000e+00   5.37453e-02 
414       4.14000e+00   7.86026e-01   4.14000e+00   4.14000e+00   5.37522e-02 
415       4.15000e+00   7.86026e-01   4.15000e+00   4.15000e+00   5.37592e-02 
416       4.16000e+00   7.86026e-01   4.16000e+00   4.16000e+00   5.37661e-02 
417       4.17000e+00   7.86026e-01   4.17000e+00   4.17000e+00   5.37731e-02 
418       4.18000e+00   7.86026e-01   4.18000e+00   4.18000e+00   5.37800e-02 
419       4.19000e+00   7.86026e-01   4.19000e+00   4.19000e+00   5.37870e-02 
420       4.20000e+00   7.86026e-01   4.20000e+00   4.20000e+00   5.37939e-02 
421       4.21000e+00   7.86026e-01   4.21000e+00   4.21000e+00   5.38009e-02 
422       4.22000e+00   7.86026e-01   4.22000e+00   4.22000e+00   5.38078e-02 
423       4.23000e+00   7.86026e-01   4.23000e+00   4.23000e+00   5.38148e-02 
424       4.24000e+00   7.86026e-01   4.24000e+00   4.24000e+00   5.38217e-02 
425       4.25000e+00   7.86026e-01   4.25000e+00   4.25000e+00   5.38286e-02 
426       4.26000e+00   7.86026e-01   4.26000e+00   4.26000e+00   5.38356e-02 
427       4.27000e+00   7.86026e-01   4.27000e+00   4.27000e+00   5.38425e-02 
428       4.28000e+00   7.86026e-01   4.28000e+00   4.28000e+00   5.38495e-02 
429       4.29000e+00   7.86026e-01   4.29000e+00   4.29000e+00   5.38564e-02 
430       4.30000e+00   7.86026e-01   4.30000e+00   4.30000e+00   5.38634e-02 
431       4.31000e+00   7.86026e-01   4.31000e+00   4.31000e+00   5.38703e-02 
432       4.32000e+00   7.86026e-01   4.32000e+00   4.32000e+00   5.38773e-02 
433       4.33000e+00   7.86026e-01   4.33000e+00   4.33000e+00   5.38842e-02 
434       4.34000e+00   7.86026e-01   4.34000e+00   4.34000e+00   5.38912e-02 
435       4.35000e+00   7.86026e-01   4.35000e+00   4.35000e+00   5.38981e-02 
436       4.36000e+00   7.86026e-01   4.36000e+00   4.36000e+00   5.39050e-02 
437       4.37000e+00   7.86026e-01   4.37000e+00   4.37000e+00   5.39120e-02 
438       4.38000e+00   7.86026e-01   4.38000e+00   4.38000e+00   5.39189e-02 
439       4.39000e+00   7.86026e-01   4.39000e+00   4.39000e+00   5.39259e-02 
440       4.40000e+00   7.86026e-01   4.40000e+00   4.40000e+00   5.39328e-02 
441       4.41000e+00   7.86026e-01   4.41000e+00   4.41000e+00   5.39398e-02 
442       4.42000e+00   7.86026e-01   4.42000e+00   4.42000e+00   5.39467e-02 
443       4.43000e+00   7.86026e-01   4.43000e+00   4.43000e+00   5.39537e-02 
444       4.44000e+00   7.86026e-01   4.44000e+00   4.44000e+00   5.39606e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
445       4.45000e+00   7.86026e-01   4.45000e+00   4.45000e+00   5.39676e-02 
446       4.46000e+00   7.86026e-01   4.46000e+00   4.46000e+00   5.39745e-02 
447       4.47000e+00   7.86026e-01   4.47000e+00   4.47000e+00   5.39815e-02 
448       4.48000e+00   7.86026e-01   4.48000e+00   4.48000e+00   5.39884e-02 
449       4.49000e+00   7.86026e-01   4.49000e+00   4.49000e+00   5.39953e-02 
450       4.50000e+00   7.86026e-01   4.50000e+00   4.50000e+00   5.40023e-02 
451       4.51000e+00   7.86026e-01   4.51000e+00   4.51000e+00   5.40092e-02 
452       4.52000e+00   7.86026e-01   4.52000e+00   4.52000e+00   5.40162e-02 
453       4.53000e+00   7.86026e-01   4.53000e+00   4.53000e+00   5.40231e-02 
454       4.54000e+00   7.86026e-01   4.54000e+00   4.54000e+00   5.40301e-02 
455       4.55000e+00   7.86026e-01   4.55000e+00   4.55000e+00   5.40370e-02 
456       4.56000e+00   7.86026e-01   4.56000e+00   4.56000e+00   5.40440e-02 
457       4.57000e+00   7.86026e-01   4.57000e+00   4.57000e+00   5.40509e-02 
458       4.58000e+00   7.86026e-01   4.58000e+00   4.58000e+00   5.40579e-02 
459       4.59000e+00   7.86026e-01   4.59000e+00   4.59000e+00   5.40648e-02 
460       4.60000e+00   7.86026e-01   4.60000e+00   4.60000e+00   5.40717e-02 
461       4.61000e+00   7.86026e-01   4.61000e+00   4.61000e+00   5.40787e-02 
462       4.62000e+00   7.86026e-01   4.62000e+00   4.62000e+00   5.40856e-02 
463       4.63000e+00   7.86026e-01   4.63000e+00   4.63000e+00   5.40926e-02 
464       4.64000e+00   7.86026e-01   4.64000e+00   4.64000e+00   5.40995e-02 
465       4.65000e+00   7.86026e-01   4.65000e+00   4.65000e+00   5.41065e-02 
466       4.66000e+00   7.86026e-01   4.66000e+00   4.66000e+00   5.41134e-02 
467       4.67000e+00   7.86026e-01   4.67000e+00   4.67000e+00   5.41204e-02 
468       4.68000e+00   7.86026e-01   4.68000e+00   4.68000e+00   5.41273e-02 
469       4.69000e+00   7.86026e-01   4.69000e+00   4.69000e+00   5.41343e-02 
470       4.70000e+00   7.86026e-01   4.70000e+00   4.70000e+00   5.41412e-02 
471       4.71000e+00   7.86026e-01   4.71000e+00   4.71000e+00   5.41482e-02 
472       4.72000e+00   7.86026e-01   4.72000e+00   4.72000e+00   5.41551e-02 
473       4.73000e+00   7.86026e-01   4.73000e+00   4.73000e+00   5.41620e-02 
474       4.74000e+00   7.86026e-01   4.74000e+00   4.74000e+00   5.41690e-02 
475       4.75000e+00   7.86026e-01   4.75000e+00   4.75000e+00   5.41759e-02 
476       4.76000e+00   7.86026e-01   4.76000e+00   4.76000e+00   5.41829e-02 
477       4.77000e+00   7.86026e-01   4.77000e+00   4.77000e+00   5.41898e-02 
478       4.78000e+00   7.86026e-01   4.78000e+00   4.78000e+00   5.41968e-02 
479       4.79000e+00   7.86026e-01   4.79000e+00   4.79000e+00   5.42037e-02 
480       4.80000e+00   7.86026e-01   4.80000e+00   4.80000e+00   5.42107e-02 
481       4.81000e+00   7.86026e-01   4.81000e+00   4.81000e+00   5.42176e-02 
482       4.82000e+00   7.86026e-01   4.82000e+00   4.82000e+00   5.42246e-02 
483       4.83000e+00   7.86026e-01   4.83000e+00   4.83000e+00   5.42315e-02 
484       4.84000e+00   7.86026e-01   4.84000e+00   4.84000e+00   5.42384e-02 
485       4.85000e+00   7.86026e-01   4.85000e+00   4.85000e+00   5.42454e-02 
486       4.86000e+00   7.86026e-01   4.86000e+00   4.86000e+00   5.42523e-02 
487       4.87000e+00   7.86026e-01   4.87000e+00   4.87000e+00   5.42593e-02 
488       4.88000e+00   7.86026e-01   4.88000e+00   4.88000e+00   5.42662e-02 
489       4.89000e+00   7.86026e-01   4.89000e+00   4.89000e+00   5.42732e-02 
490       4.90000e+00   7.86026e-01   4.90000e+00   4.90000e+00   5.42801e-02 
491       4.91000e+00   7.86026e-01   4.91000e+00   4.91000e+00   5.42871e-02 
492       4.92000e+00   7.86026e-01   4.92000e+00   4.92000e+00   5.42940e-02 
493       4.93000e+00   7.86026e-01   4.93000e+00   4.93000e+00   5.43010e-02 
494       4.94000e+00   7.86026e-01   4.94000e+00   4.94000e+00   5.43079e-02 
495       4.95000e+00   7.86026e-01   4.95000e+00   4.95000e+00   5.43149e-02 
496       4.96000e+00   7.86026e-01   4.96000e+00   4.96000e+00   5.43218e-02 
497       4.97000e+00   7.86026e-01   4.97000e+00   4.97000e+00   5.43287e-02 
498       4.98000e+00   7.86026e-01   4.98000e+00   4.98000e+00   5.43357e-02 
499       4.99000e+00   7.86026e-01   4.99000e+00   4.99000e+00   5.43426e-02 
500       5.00000e+00   7.86026e-01   5.00000e+00   5.00000e+00   5.43496e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
501       5.01000e+00   7.86026e-01   5.01000e+00   5.01000e+00   5.43565e-02 
502       5.02000e+00   7.86026e-01   5.02000e+00   5.02000e+00   5.43635e-02 
503       5.03000e+00   7.86026e-01   5.03000e+00   5.03000e+00   5.43704e-02 
504       5.04000e+00   7.86026e-01   5.04000e+00   5.04000e+00   5.43774e-02 
505       5.05000e+00   7.86026e-01   5.05000e+00   5.05000e+00   5.43843e-02 
506       5.06000e+00   7.86026e-01   5.06000e+00   5.06000e+00   5.43913e-02 
507       5.07000e+00   7.86026e-01   5.07000e+00   5.07000e+00   5.43982e-02 
508       5.08000e+00   7.86026e-01   5.08000e+00   5.08000e+00   5.44051e-02 
509       5.09000e+00   7.86026e-01   5.09000e+00   5.09000e+00   5.44121e-02 
510       5.10000e+00   7.86026e-01   5.10000e+00   5.10000e+00   5.44190e-02 
511       5.11000e+00   7.86026e-01   5.11000e+00   5.11000e+00   5.44260e-02 
512       5.12000e+00   7.86026e-01   5.12000e+00   5.12000e+00   5.44329e-02 
513       5.13000e+00   7.86026e-01   5.13000e+00   5.13000e+00   5.44399e-02 
514       5.14000e+00   7.86026e-01   5.14000e+00   5.14000e+00   5.44468e-02 
515       5.15000e+00   7.86026e-01   5.15000e+00   5.15000e+00   5.44538e-02 
516       5.16000e+00   7.86026e-01   5.16000e+00   5.16000e+00   5.44607e-02 
517       5.17000e+00   7.86026e-01   5.17000e+00   5.17000e+00   5.44677e-02 
518       5.18000e+00   7.86026e-01   5.18000e+00   5.18000e+00   5.44746e-02 
519       5.19000e+00   7.86026e-01   5.19000e+00   5.19000e+00   5.44816e-02 
520       5.20000e+00   7.86026e-01   5.20000e+00   5.20000e+00   5.44885e-02 
521       5.21000e+00   7.86026e-01   5.21000e+00   5.21000e+00   5.44954e-02 
522       5.22000e+00   7.86026e-01   5.22000e+00   5.22000e+00   5.45024e-02 
523       5.23000e+00   7.86026e-01   5.23000e+00   5.23000e+00   5.45093e-02 
524       5.24000e+00   7.86026e-01   5.24000e+00   5.24000e+00   5.45163e-02 
525       5.25000e+00   7.86026e-01   5.25000e+00   5.25000e+00   5.45232e-02 
526       5.26000e+00   7.86026e-01   5.26000e+00   5.26000e+00   5.45302e-02 
527       5.27000e+00   7.86026e-01   5.27000e+00   5.27000e+00   5.45371e-02 
528       5.28000e+00   7.86026e-01   5.28000e+00   5.28000e+00   5.45441e-02 
529       5.29000e+00   7.86026e-01   5.29000e+00   5.29000e+00   5.45510e-02 
530       5.30000e+00   7.86026e-01   5.30000e+00   5.30000e+00   5.45580e-02 
531       5.31000e+00   7.86026e-01   5.31000e+00   5.31000e+00   5.45649e-02 
532       5.32000e+00   7.86026e-01   5.32000e+00   5.32000e+00   5.45718e-02 
533       5.33000e+00   7.86026e-01   5.33000e+00   5.33000e+00   5.45788e-02 
534       5.34000e+00   7.86026e-01   5.34000e+00   5.34000e+00   5.45857e-02 
535       5.35000e+00   7.86026e-01   5.35000e+00   5.35000e+00   5.45927e-02 
536       5.36000e+00   7.86026e-01   5.36000e+00   5.36000e+00   5.45996e-02 
537       5.37000e+00   7.86026e-01   5.37000e+00   5.37000e+00   5.46066e-02 
538       5.38000e+00   7.86026e-01   5.38000e+00   5.38000e+00   5.46135e-02 
539       5.39000e+00   7.86026e-01   5.39000e+00   5.39000e+00   5.46205e-02 
540       5.40000e+00   7.86026e-01   5.40000e+00   5.40000e+00   5.46274e-02 
541       5.41000e+00   7.86026e-01   5.41000e+00   5.41000e+00   5.46344e-02 
542       5.42000e+00   7.86026e-01   5.42000e+00   5.42000e+00   5.46413e-02 
543       5.43000e+00   7.86026e-01   5.43000e+00   5.43000e+00   5.46483e-02 
544       5.44000e+00   7.86026e-01   5.44000e+00   5.44000e+00   5.46552e-02 
545       5.45000e+00   7.86026e-01   5.45000e+00   5.45000e+00   5.46621e-02 
546       5.46000e+00   7.86026e-01   5.46000e+00   5.46000e+00   5.46691e-02 
547       5.47000e+00   7.86026e-01   5.47000e+00   5.47000e+00   5.46760e-02 
548       5.48000e+00   7.86026e-01   5.48000e+00   5.48000e+00   5.46830e-02 
549       5.49000e+00   7.86026e-01   5.49000e+00   5.49000e+00   5.46899e-02 
550       5.50000e+00   7.86026e-01   5.50000e+00   5.50000e+00   5.46969e-02 
551       5.51000e+00   7.86026e-01   5.51000e+00   5.51000e+00   5.47038e-02 
552       5.52000e+00   7.86026e-01   5.52000e+00   5.52000e+00   5.47108e-02 
553       5.53000e+00   7.86026e-01   5.53000e+00   5.53000e+00   5.47177e-02 
554       5.54000e+00   7.86026e-01   5.54000e+00   5.54000e+00   5.47247e-02 
555       5.55000e+00   7.86026e-01   5.55000e+00   5.55000e+00   5.47316e-02 
556       5.56000e+00   7.86026e-01   5.56000e+00   5.56000e+00   5.47385e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
557       5.57000e+00   7.86026e-01   5.57000e+00   5.57000e+00   5.47455e-02 
558       5.58000e+00   7.86026e-01   5.58000e+00   5.58000e+00   5.47524e-02 
559       5.59000e+00   7.86026e-01   5.59000e+00   5.59000e+00   5.47594e-02 
560       5.60000e+00   7.86026e-01   5.60000e+00   5.60000e+00   5.47663e-02 
561       5.61000e+00   7.86026e-01   5.61000e+00   5.61000e+00   5.47733e-02 
562       5.62000e+00   7.86026e-01   5.62000e+00   5.62000e+00   5.47802e-02 
563       5.63000e+00   7.86026e-01   5.63000e+00   5.63000e+00   5.47872e-02 
564       5.64000e+00   7.86026e-01   5.64000e+00   5.64000e+00   5.47941e-02 
565       5.65000e+00   7.86026e-01   5.65000e+00   5.65000e+00   5.48011e-02 
566       5.66000e+00   7.86026e-01   5.66000e+00   5.66000e+00   5.48080e-02 
567       5.67000e+00   7.86026e-01   5.67000e+00   5.67000e+00   5.48149e-02 
568       5.68000e+00   7.86026e-01   5.68000e+00   5.68000e+00   5.48219e-02 
569       5.69000e+00   7.86026e-01   5.69000e+00   5.69000e+00   5.48288e-02 
570       5.70000e+00   7.86026e-01   5.70000e+00   5.70000e+00   5.48358e-02 
571       5.71000e+00   7.86026e-01   5.71000e+00   5.71000e+00   5.48427e-02 
572       5.72000e+00   7.86026e-01   5.72000e+00   5.72000e+00   5.48497e-02 
573       5.73000e+00   7.86026e-01   5.73000e+00   5.73000e+00   5.48566e-02 
574       5.74000e+00   7.86026e-01   5.74000e+00   5.74000e+00   5.48636e-02 
575       5.75000e+00   7.86026e-01   5.75000e+00   5.75000e+00   5.48705e-02 
576       5.76000e+00   7.86026e-01   5.76000e+00   5.76000e+00   5.48775e-02 
577       5.77000e+00   7.86026e-01   5.77000e+00   5.77000e+00   5.48844e-02 
578       5.78000e+00   7.86026e-01   5.78000e+00   5.78000e+00   5.48914e-02 
579       5.79000e+00   7.86026e-01   5.79000e+00   5.79000e+00   5.48983e-02 
580       5.80000e+00   7.86026e-01   5.80000e+00   5.80000e+00   5.49052e-02 
581       5.81000e+00   7.86026e-01   5.81000e+00   5.81000e+00   5.49122e-02 
582       5.82000e+00   7.86026e-01   5.82000e+00   5.82000e+00   5.49191e-02 
583       5.83000e+00   7.86026e-01   5.83000e+00   5.83000e+00   5.49261e-02 
584       5.84000e+00   7.86026e-01   5.84000e+00   5.84000e+00   5.49330e-02 
585       5.85000e+00   7.86026e-01   5.85000e+00   5.85000e+00   5.49400e-02 
586       5.86000e+00   7.86026e-01   5.86000e+00   5.86000e+00   5.49469e-02 
587       5.87000e+00   7.86026e-01   5.87000e+00   5.87000e+00   5.49539e-02 
588       5.88000e+00   7.86026e-01   5.88000e+00   5.88000e+00   5.49608e-02 
589       5.89000e+00   7.86026e-01   5.89000e+00   5.89000e+00   5.49678e-02 
590       5.90000e+00   7.86026e-01   5.90000e+00   5.90000e+00   5.49747e-02 
591       5.91000e+00   7.86026e-01   5.91000e+00   5.91000e+00   5.49816e-02 
592       5.92000e+00   7.86026e-01   5.92000e+00   5.92000e+00   5.49886e-02 
593       5.93000e+00   7.86026e-01   5.93000e+00   5.93000e+00   5.49955e-02 
594       5.94000e+00   7.86026e-01   5.94000e+00   5.94000e+00   5.50025e-02 
595       5.95000e+00   7.86026e-01   5.95000e+00   5.95000e+00   5.50094e-02 
596       5.96000e+00   7.86026e-01   5.96000e+00   5.96000e+00   5.50164e-02 
597       5.97000e+00   7.86026e-01   5.97000e+00   5.97000e+00   5.50233e-02 
598       5.98000e+00   7.86026e-01   5.98000e+00   5.98000e+00   5.50303e-02 
599       5.99000e+00   7.86026e-01   5.99000e+00   5.99000e+00   5.50372e-02 
600       6.00000e+00   7.86026e-01   6.00000e+00   6.00000e+00   5.50442e-02 
601       6.01000e+00   7.86026e-01   6.01000e+00   6.01000e+00   5.50511e-02 
602       6.02000e+00   7.86026e-01   6.02000e+00   6.02000e+00   5.50581e-02 
603       6.03000e+00   7.86026e-01   6.03000e+00   6.03000e+00   5.50650e-02 
604       6.04000e+00   7.86026e-01   6.04000e+00   6.04000e+00   5.50719e-02 
605       6.05000e+00   7.86026e-01   6.05000e+00   6.05000e+00   5.50789e-02 
606       6.06000e+00   7.86026e-01   6.06000e+00   6.06000e+00   5.50858e-02 
607       6.07000e+00   7.86026e-01   6.07000e+00   6.07000e+00   5.50928e-02 
608       6.08000e+00   7.86026e-01   6.08000e+00   6.08000e+00   5.50997e-02 
609       6.09000e+00   7.86026e-01   6.09000e+00   6.09000e+00   5.51067e-02 
610       6.10000e+00   7.86026e-01   6.10000e+00   6.10000e+00   5.51136e-02 
611       6.11000e+00   7.86026e-01   6.11000e+00   6.11000e+00   5.51206e-02 
612       6.12000e+00   7.86026e-01   6.12000e+00   6.12000e+00   5.51275e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
613       6.13000e+00   7.86026e-01   6.13000e+00   6.13000e+00   5.51345e-02 
614       6.14000e+00   7.86026e-01   6.14000e+00   6.14000e+00   5.51414e-02 
615       6.15000e+00   7.86026e-01   6.15000e+00   6.15000e+00   5.51483e-02 
616       6.16000e+00   7.86026e-01   6.16000e+00   6.16000e+00   5.51553e-02 
617       6.17000e+00   7.86026e-01   6.17000e+00   6.17000e+00   5.51622e-02 
618       6.18000e+00   7.86026e-01   6.18000e+00   6.18000e+00   5.51692e-02 
619       6.19000e+00   7.86026e-01   6.19000e+00   6.19000e+00   5.51761e-02 
620       6.20000e+00   7.86026e-01   6.20000e+00   6.20000e+00   5.51831e-02 
621       6.21000e+00   7.86026e-01   6.21000e+00   6.21000e+00   5.51900e-02 
622       6.22000e+00   7.86026e-01   6.22000e+00   6.22000e+00   5.51970e-02 
